Column1,Column2,Column3,Column4
1675712940,大甲東醫霸,好,F
1675718640,群主David1688,??新職缺??以下職缺轉自 5000群/桃園群或實名制群??歡迎雇主自貼 待聘醫師自薦??高雄耕心療癒診所誠徵兼職精神專科醫師 工作環境優雅 員工親切 合作氛圍佳 電洽:07 3592011 或林小姐 0915602602(轉自實名制群 by 林醫師),T
1675722360,Danny,姾美診所？,F
1675809000,jeff93099,[貼圖],F
1675787220,Dr.HONG,禮聘 醫師腸胃 耳鼻喉 家醫 小兒 內科地點：高雄市小港區診所待遇: 牌照+時薪費+ ppf節數彈性：6-8節可議，目前兩位醫師輪班，休假彈性，可協調出國休假，工作氣氛佳，上班供餐，與專用停車位。診所一切合法申報，含勞，健，勞退意者請洽 0958026123洪醫師,T
1675787340,LeCheng,誠徵part time復健科/骨科/風免/神內醫師，需報備支援會超音波導引注射者尤佳地點：高雄市鳳山區 (鳳山火車站旁)時段：可議15人 以下6000PPF 15以上 一人100自費抽成另議若合作愉快，未來可共同擴展合作新診所聯絡資訊：0988240026 林醫師Email: lecheng1795@gmail.com,T
1675799580,HDRN,新竹市洗腎診所誠徵『腎臟專科醫師』地點：新竹市工作時間：10節/週，週一至週六待遇優於行情（高保底+PPF)新裝潢環境舒適、交通便利附車位、專科醫師福利佳、聯絡人：林小姐電話：0983472068,T
1675806360,群主David1688,以下職缺轉自 5000職缺 或實名制群  近期已曾轉貼今(昨)日雇主貼文 持續徵求中??歡迎雇主自貼 待聘醫師自薦??,F
1675806420,群主David1688,<誠徵專任醫師>板橋區皮膚科診所1.誠徵有意願長期合作之專任服務醫師，需執登；專科別不限，有皮膚科看診經驗尤佳。2.健保門診為主，醫學美容為輔；只想專注健保診亦可。3.工作氣氛佳，好排班，每週5-7節，診數與時段彈性。備有停車位。4.薪資:診費+牌照費+ppf歡迎有耐心有熱忱的醫師加入，意者請聯絡0934389383，如未接聽請留言，或搜尋 au12491洽談,T
1675892820,群主David1688,中壢耳鼻喉診所，誠徵耳鼻喉專科醫師。地點靠近Sogo，高牌費加PPF，節次7-9節，排班彈性，目前三位耳鼻喉醫師。院長人很好，診所經營的不錯，是個兼顧生活與薪水的好地方。聯絡方式：魯醫師0988819938更新: 老闆說不限制耳鼻喉科，但耳鼻喉科佳，家醫科，兒科都可以，希望是長期合作夥伴，給予有興趣的人。,T
1675844880,歡馨喜悅,應該是 素行不良？,F
1675845420,jeff93099,https://www.nexttv.com.tw/NextTV/News/Home/Society/2022-08-16/878580.html,F
1675850280,Wabang,謝謝你們的討論，但本案已經進入司法，1.診所一切皆依法辦理，並靜待司法判決；2.針對任何不實言論，診所不排除循法律途徑，以維護權益。,F
1675850940,群主David1688,??謝謝大家討論職缺 及意見反饋。  後續討論 移至子群  謝謝大家  ????您已被邀請加入「醫聊無上限醫起聊~醫師Lounge/教育學分/職缺討論/醫藥材團購、轉讓 1688 DocJob」！請點選以下連結加入社群！https://line.me/ti/g2/afOBW9YvGhmiRf1Fx5_0oK7au3tH3bZ2DBpoAg?utm_source=invitation&utm_medium=link_copy&utm_campaign=default,F
1675851720,群主David1688,台中大里/專任/耳鼻喉科、兒科、家醫科??歡迎雇主自貼 待聘醫師自薦??本職缺轉自實名制群by 吳醫師誠徵 《醫師》台中市大里區診所｛誠徵耳鼻喉科、兒科、家醫科專科醫師｝一週6-8節需掛牌專任。薪資:底薪+節數費+PPF。排休彈性、生活品質佳。意洽吳醫師0980-212069 (可先簡訊),T
1675815720,群主David1688,台中大甲/兼任/不分科??歡迎雇主自貼 待聘醫師自薦??本職缺轉自實名制/5000/桃園群誠徵『兼職醫師』台中大甲區診所工作時間：週一至週六3~4節  待遇優聯絡人：傅小姐電話：0931355858  可先簡訊,T
1675816440,real,請問有台東的職缺嗎,F
1675816500,??,什麼科,F
1675816560,神經科小嫩嫩,東基復健科、精神科缺人,F
1675816620,real,骨科,F
1675816620,神經科小嫩嫩,https://www.nhi.gov.tw/Content_List.aspx?n=CA2D5A2E9C070FFC,F
1675816620,神經科小嫩嫩,可以查查看,F
1675816680,神經科小嫩嫩,[照片],F
1675861680,Sini,特別問台東的職缺，還蠻特別的 XD,F
1675862460,Jim kao,骨科有沒有考慮新北診所？,F
1675862580,real,可以短期兼職嗎,F
1675862760,雙北麻醫,好奇疼痛科在外面的行情怎麼樣？專精打echo guide 止痛的,F
1675863240,群主David1688,??謝謝大家討論職缺 及 後續討論 請移至子群  謝謝大家  ????您已被邀請加入「醫聊無上限醫起聊~醫師Lounge/教育學分/職缺討論/醫藥材團購、轉讓 1688 DocJob」！請點選以下連結加入社群！https://line.me/ti/g2/afOBW9YvGhmiRf1Fx5_0oK7au3tH3bZ2DBpoAg?utm_source=invitation&utm_medium=link_copy&utm_campaign=default,F
1675865160,Calvin Chou,增聘台北農安街中西醫診所需一名西醫醫師有意願的可跟Dr鄒聯絡0975010881,F
1675865940,Jim kao,希望專任喔,F
1675866300,Mou,剛退休的，可以嗎？,F
1675866360,Jim kao,可以聊聊喔,F
1675866900,朱智盟,桃園/專任/眼科徵?醫師?眼科地點：桃園眼科連鎖診所聯絡電話：0908738058聯絡人：朱醫師薪資：面議*本診所?全眼科診所，有各式眼科雷射，準分子雷射飛秒雷射，眼科醫師可學習飛秒及屈光，永久保障薪，超高抽成*交通方便有停車位,T
1675867140,Mou,我的ID 是m-o-u-c-h-e-n-9-9 去掉-,F
1675881780,k,Google搜尋負責人網頁跑出來的名字再搜新聞和判決書會很有趣（有積欠工資和違反刑法銀行法限制出境的相關）,F
1675882260,啦啦,積欠工資還這麼兇喔,F
1675882320,123,謝謝K大,F
1675882380,Wabang,基本上沒有兇呀,F
1675882440,k,大概是本人吧,F
1675882440,Wabang,真不知道醫師的邏輯問題,F
1675882440,Wabang,是本人或是本人有影響到您？,F
1675882440,k,就pi欸我只是剛好搜尋而已的路人,F
1675882560,Dogjob,陳述事實而已 沒有要管,F
1675882980,群主David1688,??謝謝大家討論職缺 及 後續討論 請移至子群  謝謝大家  ????您已被邀請加入「醫聊無上限醫起聊~醫師Lounge/教育學分/職缺討論/醫藥材團購、轉讓 1688 DocJob」！請點選以下連結加入社群！https://line.me/ti/g2/afOBW9YvGhmiRf1Fx5_0oK7au3tH3bZ2DBpoAg?utm_source=invitation&utm_medium=link_copy&utm_campaign=default,F
1675883040,群主David1688,台南仁德區.耳鼻喉診所誠徵 專任醫師??歡迎雇主自貼 待聘醫師自薦??本職缺轉自實名制/5000/桃園群(red check mark)內科，家醫，耳鼻喉，兒科 ...醫師(red check mark)無經驗可學ENT治療，一些內科三高病患(red check mark)牌照費+節數費(9診)+PPF(red check mark)約2023.5-7月上班，可先談意者，麻煩電話0960-0316000987-192680或留簡訊，必回撥，謝謝,T
1675884000,Yang yang,這個？,F
1675884000,Yang yang,[照片],F
1675884300,群主David1688,如果有積欠醫師薪資之具體事實，再麻煩相關大大具名檢舉(請附上執業執照)寄至 客服信箱，我們管理員會  刪除相關院所的廣告。謝謝大家。1688醫師職缺群私訊客服Line 如下https://lin.ee/GlaQY3H,F
1675884360,k,[照片],F
1675884420,k,[照片],F
1675884420,k,用上面的名字搜尋判決書有積欠工資算不算證據,F
1675884540,Wabang,判決書是欠醫師嗎？我也傻眼了,F
1675884660,Yang yang,老實說，老闆金主根本無敵免死金牌的,F
1675884720,Ken,大家都是為了賺錢加入這個版的，不想找麻煩，我就問有麻煩的診所，誰會去啊？版主行行好，不要浪費大家資源，有爭議的不要放上來讓大家吵架,F
1675884720,群主David1688,....... 停止線，此事到此。(我們3個管理員再開會一下),F
1675884780,群主David1688,....... 停止線，此事到此。(我們3個管理員再開會一下，後續處理準則)謝謝大家意見反饋,F
1675884960,k,[照片],F
1675884960,k,[照片],F
1675884960,k,[照片],F
1675884960,k,[照片],F
1675885080,群主David1688,謝謝大家提醒求職風險， 我們關心醫師權益。如果有醫師「具名」檢舉院所積欠「醫師」薪資，這兩個要件，  我們就拒絕該院所刊登職缺， 謝謝大家,F
1675885740,tic,刪除廣告的同時，希望也能警示告知，以免有人誤踩雷,F
1675885980,Jeff,我才剛碰到一個詐騙的醫師，現在又在另一間診所利用群組徵人，這樣的醫生還真不少喔,F
1675885980,群主David1688,"謝謝 K大大提醒 潛在高風險院所，我們管理群再討論一下，  是否 提升風險管控，提早刪文。(本貼文的雇主是有說 兼職領現  理論上不會欠薪？而且 判決書是 欠護士， 不是欠醫師。 如果是欠醫師，本群管理上會馬上砍文+退群但是我想是否醫師被欠薪但沒時間跑法院？沒提告？)但是我們管理群是偏向1.醫師「具名」檢舉院所2.積欠「醫師」薪資，這兩個要件,才刪文+退群。「提升風險管控，提早刪文」我們要再想想，現在腦筋不清楚。",F
1675886220,Jeff,管理群即然都說了我就不再多言，不過還是提醒求職的醫師要很小心，他們的手法都很高明，停，看，聽很重要??,F
1675886340,群主David1688,前輩見識多  這部分可以再多補充開釋嗎？還是要收集醫美診所一份欠薪 或是 高風險 示警清單？,F
1675886460,群主David1688,現在是怕 醫美診所間內鬥 互相黑來黑去。所以原則上我們只受理 「具名 」(要附執業執照)檢舉... 就刪文+退群。,F
1675886520,jeff93099,版主要怎麼私訊你,F
1675886580,群主David1688,1688醫師職缺群私訊客服Line 如下https://lin.ee/GlaQY3H,F
1675891380,普普風,這個判決書都看得到了 還要具名檢舉？ 還要積欠到「醫師」薪資才算？這標準是否太寬鬆,F
1675982580,EDU,已證實不優良的醫療院所和不善意的工作環境都應該被抵制， 避免害群之馬影響醫療同仁的辛苦經營和血汗壓榨。,F
1675945620,Ivan,大仁哥～生活過的不容易啊,F
1675927560,群主David1688,昨晚有人 具名檢舉 欠薪， 已處理。  謝謝大家反應。,F
1675927680,群主David1688,已退群+刪文。,F
1675935240,群主David1688,"中壢/專任兼任？/醫美不分科??歡迎雇主自貼 待聘醫師自薦??本職缺轉自實名制/5000/桃園群?醫美診所，如有勞資經營疑慮，請群友反應，thx女王時尚診所誠徵中壢醫美醫師1.醫美諮詢、雷射治療、微整形、微整注射2.需有雷射微整電音波相關經驗3.須能報備支援4.可以配合醫師時間彈性調整診次及時間5.醫療團隊成員皆有醫美實務經驗,會盡全力配合醫師歡迎加LINE進一步了解Line 唉滴:@肆玖捌cbqvd診所附近交通便利中壢區元化路上火車站旁,診所對面為中央東路地下停車場窗口:楊經理 0985109438",T
1675938180,Sini,"小弟下個月一號才開始在新診所上班，這個月有空檔想接一些兼職來貼補生活費（家父患病醫藥費開銷很大），若有任何兼職缺都歡迎聯絡。有專科，但非家專、兒轉、急專、內專。我的email 是 steeven.john.son101@gmail.com, TG是: +886983701306, 歡迎疫苗診或其他兼職機會，謝謝。",F
1675938420,Small cake,有限制地區嗎,F
1676025180,Sini,北北基桃皆可,F
1676026200,群主David1688,"內湖/掛牌兼任？/家醫、內科、不分科??歡迎雇主自貼 待聘醫師自薦 (請註明地區)??本職缺轉自實名制/5000/桃園群????醫美/自費診所，如有勞資經營疑慮，請群友反饋，thx。誠徵?醫師?歡迎新夥伴：針對抗衰老 新興免疫細胞NK, 幹細胞，外泌體，有治療興趣及熱誠之家醫科，內科掛牌醫師（擔任院長）或願意兼診醫生。（有免疫細胞.幹細胞經驗為佳)合作醫師收入含：醫師掛牌費，每次門診費，專業執業分潤，技術乾股(年營收分潤）。今年3-4月即將開業抗衰老醫學診所，地點：內湖新湖三路。客戶為30%中高資產客戶，70%東南亞華人。意者可洽：聯絡人：陳keira 0953117772",T
1676036220,群主David1688,"如果當過老闆，就知道有 「求職蟑螂」(護士、藥師)這種事，這是判決書上看不出來的。(當然這次這個業者太黑了，蠻多醫師反應的)所以有「具名 」就會馬上處理，列為category I, 刪文+退群。Category II,  就標示高風險疑慮。 目前打算這樣管理分級。(診所開久，也是有暗黑手法在Google 評論抹黑對手)所以處理上，希望私訊1688客服@line「具名」。",F
1676036340,群主David1688,以下職缺轉自 5000職缺 或實名制群  近期已曾轉貼今(昨)日雇主貼文 持續徵求中??歡迎雇主自貼 待聘醫師自薦??,F
1676036340,群主David1688,誠徵醫師科別 : 誠徵家醫科、新陳代謝科，小兒科、一般科或內科專科醫師一位。地址 : 桃園市中壢區高?A17附近時間 : 每周6-9診薪資面議，含牌費+診費+PPF其他福利：醫師機構責任險及團體保險亦可先報備支援兼診，彼此磨合。詳情請洽 0916-746-259林醫師如上診未接電話，請先傳訊息，謝謝,T
1676036340,群主David1688,<誠徵專任醫師>板橋區皮膚科診所1.誠徵有意願長期合作之專任服務醫師，需執登；專科別不限，有皮膚科看診經驗尤佳。2.健保門診為主，醫學美容為輔；只想專注健保診亦可。3.工作氣氛佳，好排班，每週5-7節，診數與時段彈性。備有停車位。4.薪資:診費+牌照費+ppf歡迎有耐心有熱忱的醫師加入，意者請聯絡0934389383，如未接聽請留言，或搜尋 au12491洽談,T
1676036340,群主David1688,耳鼻喉科診所誠徵醫師科別 : 家醫科、小兒科、內科。地址 : 台中市南屯區時間 : 每周2診，星期三或四早診，星期六夜診薪資面議。報備支援兼診可，不用掛牌詳情請洽 0958-383935鄭醫師如上診未接電話，請先傳訊息，謝謝,T
1676036340,群主David1688,南桃園診所誠徵專任或兼職醫師科別 : 家醫、小兒、腸胃、心臟內科、一般科或內科專科醫師。有基層診所經驗者佳，月三千張左右，診所目前有兩位醫師地址 : 桃園楊梅區薪資面議請來電0-9-1-8-1-2-0-0-9-1 ,T
1676036460,群主David1688,以上職缺為重複再次刊登 ??歡迎雇主自貼 待聘醫師自薦??,F
1676147640,群主David1688,基隆新北/兼任/外科家醫??新職缺????歡迎雇主自貼 待聘醫師自薦??本職缺轉自實名制/5000/桃園群聯合診所招募兼任醫師2名地區：基隆與新北市外科/家醫科/所有科別皆可工作內容：傷口(急性）照護門診，有傷口護理師協助處理傷口。聯絡人：陳先生0910933140,T
1676128080,Lin,請問桃園設立診所有一定要室內裝修，不能簡易室裝嗎,F
1676128140,Lin,或是有覺得不錯的室內裝修可以介紹嗎,F
1676128560,靜默,符合法規就沒問題沒裝潢更可以彰顯醫師純靠醫術,F
1676128920,芭比貓,幾坪？,F
1676128920,芭比貓,坪數不大 裝潢費不貴,F
1676128920,芭比貓,該投資還是要付,F
1676130000,Lin,30坪,F
1676132040,羅德里奎茲,裝潢費一坪要抓幾萬啊,F
1676132220,台中小正妹,健保的話 沒差吧最好髒髒的，電風扇都是灰塵,F
1676132460,阿祐,最省也要兩萬以上，光冷氣就不少了,F
1676132520,Martin54,[照片],F
1676132640,Martin54,這種會勾起阿嬤級粉絲的回憶,F
1676134740,群主David1688,聊天 請往 子群移動 謝謝大家  維持版面乾淨喔您已被邀請加入「醫聊無上限醫起聊~醫師Lounge/教育學分/職缺討論/醫藥材團購、轉讓 1688 DocJob」！請點選以下連結加入社群！https://line.me/ti/g2/afOBW9YvGhmiRf1Fx5_0oK7au3tH3bZ2DBpoAg?utm_source=invitation&utm_medium=link_copy&utm_campaign=default,F
1676221980,Lin,等等核准,F
1676328180,小貓醫師,誠徵 「專任醫師」台中市屯區新設立聯合診所、寬敞大店面、現代化的設備、專業軟體、管理團隊、誠徵家醫科、內科（內分泌科、腸胃科、心?科）復健科及其他科醫師高診費 + 牌費+PPF、兩年以後可以入股參與經營多人輪班 放假彈性週日休診待優，享勞健保意者請洽 陳醫師0975-376379,T
1676248740,群主David1688,以下職缺轉自 5000職缺 或實名制群  近期已曾轉貼今(昨)日雇主貼文 持續徵求中??歡迎雇主自貼 待聘醫師自薦??,F
1676248740,群主David1688, 急徵第三位專任或兼任醫師桃園區離台北開車40分鐘一般科、 內兒科診所歡迎各科醫師高牌照費高PPF病人穩定抽成高除夕-初五休息 其他時間醫師都可輪班排休出國?留下您的訊息我們會和您聯絡電話0906858006 0933106946,T
1676248740,群主David1688, 徵    <兼任醫師>工作地?: 台中 大甲離台中開車35分鐘工作時間:2-4節聯絡電話:0931355858  傅小姐,T
1676248740,群主David1688,?徵正職醫師?地點：高雄小港區機場附近科別：家醫，兒科休假：週休一日，假日輪值薪資：面議工作內容：西醫門診，視訊診療福利：1.三節獎金，年終?金2.PPF費3享健、勞保、勞退4.員工眷屬看診優惠，診所商品成本價購買。到職日期：3/01後聯絡人：0929364892邱小姐如沒接電話請簡訊通知。工作氣氛愉快，排班彈性，空檔可報備支援其它診所，或休假出國。上班供餐與專用停車位,T
1676248740,群主David1688,誠徵「 醫師 」彰化縣和美鎮診所誠徵專任醫師一位家醫科，一般內科?科醫師。（需耳鼻喉治療作業）每週5-7節，星期六固定休診。請洽0932678904方醫師e-mail : c24728355@yahoo.com.tw,T
1676248740,群主David1688,禮聘 轉、兼職醫師耳鼻喉科 家醫科 小兒科 內科地點：桃園市 桃園區耳鼻喉科診所（近市政府）待遇:牌照費／診次費／ ppf可合作節數：節數自選請電0953688089莊小姐,T
1676248740,群主David1688,誠徵 「專任醫師」台中市屯區新設立聯合診所、寬敞大店面、現代化的設備、專業軟體、管理團隊、誠徵家醫科、內科（內分泌科、腸胃科、心?科）復健科及其他科醫師高診費 + 牌費+PPF、兩年以後可以入股參與經營多人輪班 放假彈性週日休診待優，享勞健保意者請洽 陳醫師零玖柒伍參柒陸參柒玖,T
1676248800,群主David1688,以上職缺為重複再次刊登 ??歡迎雇主自貼 待聘醫師自薦??,F
1676248860,群主David1688,"文山/專任兼任？/不分科(耳鼻喉科 或其他任何專科)誠徵 醫師台北市文山區景升診所（景升一般門診時段～星期一三五早診 ，星期六二四六晚診 早診8:30到12:30 晚診5:00到9:00）??新職缺????歡迎雇主自貼 待聘醫師自薦??本職缺轉自實名制/5000/桃園群執照費及看診費：1.醫師執照五萬元診費$5000/節2.有專科醫師執照費六萬元 ＄6000/節3.有耳鼻喉科專科醫師執照費85,000元＄8000/節交通便利，附停車位意者請洽0972028887 李醫師",T
1676385960,安安安,?徵專任醫師?地點：新北中和區南勢角捷運站科別：兒科，家醫休假：每週6-8節，週休一日，假日輪值薪資：面議到職日期：隨時聯絡人：0939989645林醫師如沒接電話請簡訊通知。工作氣氛愉快，排班彈性，空檔可報備支援其它診所，或休假出國。工作人員專用衛浴，與病患分開。空間大，環境舒適。,T
1676333400,Dr.Chen,徵專任醫師?地點：新北樹林區火車站科別：帶照兒科醫師休假：每週6-8節，週休一日，假日輪值薪資：面議依照經驗給薪到職日期：隨時聯絡人：賴  i-m-c-h-r-i-s-c-h-t如沒接電話請留LINE通知,T
1676471340,群主David1688,中壢/專任/復健科??新職缺????歡迎雇主自貼 待聘醫師自薦??本職缺轉自桃園群新屋佑明診所 新診所拓點地點：桃園市中壢區中山東路附近高薪誠徵復健科醫師高保障底薪+院長加給+執照費+自費抽成+盈餘獎金+保稅，每星期10診，平均每月保障35萬。誠摯邀請有意願的醫師共同努力。藥師，復健師及櫃檯人員等等皆已備齊。麻煩請洽黃主任電話:0925899125或電子郵件huang1063@yahoo.com感謝大家。,T
1676453880,Dr.HONG,?徵正職醫師?地點：高雄小港區機場附近科別：家醫，兒科休假：每周6-9節，彈性排班，假日輪值薪資：面議工作內容：西醫門診，視訊診療福利：1.三節獎金，年終?金2.PPF費3享健、勞保、勞退4.員工眷屬看診優惠，診所商品成本價購買。到職日期：3/01後聯絡人：0929364892邱小姐如沒接電話請簡訊通知。工作氣氛愉快，排班彈性，空檔可報備支援其它診所，或休假出國。上班供餐與專用停車位,T
1676475240,精彩,?誠徵： 醫美專職醫師?地址：桃園市藝文特區週一，四 14:00-20:00?主要工作項目微整，電音波，雷射不限專科診所可重點培訓醫師待遇掛牌費用可談。一診（三小時）PPf依年資經驗調整?意者請電洽-0-9-1- 6-9-0-9-7-6-6舒經理或意者請洽：此連結??為私人交談line://ti/p/@ono4238y,T
1676483100,小易,?徵專任醫師?地點：台中市南區科別：內兒家醫休假：每週4-6節/ 早班 、無夜診薪資：牌費+診費+PPF到職日期：4/1 以後聯絡人：0918005019 易醫師如沒接電話請簡訊通知。工作氣氛愉快，排班彈性，空檔可報備支援其它診所，或休假出國。,T
1676589420,群主David1688,"誠徵  專任醫師（需掛牌）雲林斗六  OO耳鼻喉科診所誠徵耳鼻喉專科醫師一週7-9節薪資優30萬up沒問題薪水:牌費8萬+節數費8000底+PPF (可議）看診品質佳，每節時間2.5~3.5 hr,中間有休息，兼顧拼經濟，家庭以及生活品質。歡迎親洽林小姐 0972752952( 或可先加line ID：同手機， 記得傳個圖提醒避免遺漏喔！)歡迎中南部醫師跨區任職可協助解決住宿問題！",T
1676505660,健民康禾,*北市信義區優質健保診所禮聘：【掛牌負責人醫師】待遇：掛牌費+診費+PPF合作模式可面議請??：0910100785黃小姐,T
1676508300,傑尼龜_台北,台北市信義區徵?醫師?家醫科第二位專任服務醫師成健/急慢性病/慢簽/看診一週5-6診有勞工健康服務及基層診所經驗佳排班彈性/生活工作品質佳聯絡電話：0988547730聯絡人：HR薪資：面議，牌照/保障薪+抽成,T
1676750580,精彩,?誠徵： 醫美專職醫師?地址：桃園市藝文特區週一，四 14:00-20:00?主要工作項目微整，電音波，雷射不限專科診所可重點培訓醫師待遇可談。一診（三小時）PPf依年資經驗調整?意者請電洽-0-9-1- 6-9-0-9-7-6-6舒經理或意者請洽：此連結??為私人交談line://ti/p/@ono4238y,T
1676728080,群主David1688,以下職缺轉自 5000職缺 或實名制群  近期已曾轉貼今(昨)日雇主貼文 持續徵求中??歡迎雇主自貼 待聘醫師自薦??,F
1676728140,群主David1688,(light)(light)誠徵醫師(light)(light)(check)科別 : 誠徵家醫科、內科專科、急診專科、小兒科或一般科醫師(check)地址 : 桃園市中壢區後站附近(check)時間 : 每周6-9診，假日輪休，可討論(wallet)薪資 : 牌費+診費+PPF(check)目前只有老闆一位醫師，想要增加第二位醫師(check)只想上少少班也可以，要多一點的班也行，有彈性(check)絕對不會Ａ報Ｂ，不用擔心法律上的問題(check)一開始上班還沒熟悉前，老闆會火力支援，不用太緊張(check)工作團隊氣氛融洽，目前沒有氣勢凌人的夥伴(check)本診所不打針(check)有什麼特別想要治療或檢查的項目，或是用習慣的藥物都歡迎跟老闆討論，互相切磋，可以讓彼此更進步(incoming)詳情請洽 0937-125200范小姐,T
1676728140,群主David1688,誠徵 醫師小兒 家醫地點：台南新市待遇: 牌照+節次+ppf休假彈性專用停車位意者請洽 0921063839黃醫師若忙碌中請留簡訊，謝謝,T
1676728140,群主David1688,誠徵醫師科別 : 誠徵家醫科或小兒科  專科醫師一位。地址 : 新北市中和南勢角時間 : 每周8-10診薪資面議：含執照費+節次費+PPF詳情請洽 0933-157256葉小姐如未接電話，麻煩先傳訊息，謝謝！,T
1676728140,群主David1688,1、誠徵?醫師?桃園市耳鼻喉、家醫診所，誠徵耳鼻喉科、兒科、家醫科、內科及一般科醫師2、地區：桃園、八德區一周2-7節，交通方便3、電話09370056364、聯絡人：張小姐（如無接聽，可先簡訊）,T
1676728140,群主David1688,?徵正職醫師?地點：高雄小港區機場附近科別：家醫，兒科休假：週休一日，假日輪值薪資：面議工作內容：西醫門診，視訊診療福利：1.三節獎金，年終?金2.PPF費3享健、勞保、勞退4.員工眷屬看診優惠，診所商品成本價購買。到職日期：3/01後聯絡人：0929364892邱小姐如沒接電話請簡訊通知。工作氣氛愉快，排班彈性，空檔可報備支援其它診所，或休假出國。上班供餐與專用停車位,T
1676728200,群主David1688,以上職缺為重複再次刊登 ??歡迎雇主自貼 待聘醫師自薦??,F
1676728380,群主David1688,此篇應為??新職缺????歡迎雇主自貼 待聘醫師自薦??,F
1676740500,EricJoe,請問醫師出國進修約三-五年 還可以讓診所掛牌嗎？謝謝各位解惑,F
1676740560,Zoe Wang,人不在台灣是不可以報健保申報的,F
1676740620,EricJoe,沒有申報健保費 只是掛負責人的話可以嗎？,F
1676740740,Yuan,@EricJoe 除非偷渡出國,F
1676740800,EricJoe,也就是說 拿另外一本國籍的護照出國就可以對嗎？我的意思是只掛負責人,F
1676741400,張景永菲力普, 診所醫師的存在！除非有醫生執業執照！而由主管醫療的?生單位按照業務主持人?給予執行業務執照依據法律執行空窗期多久！應該向?生局申請！申報！,F
1676741580,阿祐,記得是一年，可以直接問衛生局，或許不同縣市的衛生局不同調。,F
1676828760,群主David1688,如有需要討論 聊天 請往子群移動維持本版面乾淨  謝謝大家喔您已被邀請加入「醫聊無上限醫起聊~醫師Lounge/教育學分/職缺討論/醫藥材團購、轉讓 1688 DocJob」！請點選以下連結加入社群！https://line.me/ti/g2/afOBW9YvGhmiRf1Fx5_0oK7au3tH3bZ2DBpoAg?utm_source=invitation&utm_medium=link_copy&utm_campaign=default,F
1676845080,群主David1688,以下職缺轉自 實名制群  近期(或)已轉貼今(昨)日雇主貼文 持續徵求中??歡迎雇主自貼 待聘醫師自薦??,F
1676845140,群主David1688,誠徵  (專任醫師)彰化縣鹿港鎮診所誠徵 家醫科、耳鼻喉科，兒科醫師節數:5-7 節星期日固定休息節數費 +牌照費+PPF。附停車位意者請洽: 0939-395-161 吳小姐,T
1676845140,群主David1688,誠徵 專任或兼任 醫師桃園市桃園區身心科診所限精神專科醫師節數彈性可談意者請電話 0966559792蕭小姐謝謝,T
1676845140,群主David1688,借版面徵才台南 林俞仲身心精神科診所誠徵 專任或兼任精神科專科醫師診次節數彈性可協調歡迎樂於與病人互動的夥伴們一起投入基層??Email: rudionlin@yahoo.com.twTEL:06-3036006LINE: k-i-w-i-a-p-p-l-e-8-8 (去掉-）,T
1676845140,群主David1688,誠徵?醫師?掛牌或兼職科別 : 耳鼻喉科，兒科，家醫科，內科或其他專科地址 : 竹北成功國中對面耳鼻喉科診所（益康耳鼻喉科）時間 : 節數彈性可談薪優，醫師好相處請電：03-65781200976731765李醫師,T
1676845200,群主David1688,以上職缺為重複再次刊登 ??歡迎雇主自貼 待聘醫師自薦??,F
1676845260,群主David1688,此為??新職缺????歡迎雇主自貼 待聘醫師自薦??本職缺轉自實名群,F
1677018300,奈克落滋瑪,*北市內湖區優質健保診所禮聘：【掛牌負責人醫師】待遇：掛牌費+診費+PPF合作模式可面議請??：0930972203魯Sryichlu0318@gmail.com,T
1676995320,群主David1688,??新職缺，轉自 5000職缺 或實名制群  ??歡迎雇主自貼 待聘醫師自薦??,F
1676995320,群主David1688,徵?支援醫師?地點：高雄市梓官區家醫科診所時間：（1）5月28~30日（2）6月26~7月5日共9天(其中7月1日是星期六）時段：早上8?~12?下午3~6?晚上7~9((w)1~5)聯絡電話：0913853527張醫師,T
1676995320,群主David1688,誠徵 耳鼻喉/小兒/家醫專科醫師近土城捷運站，診所備有停車位每週約7-9節專職：牌照每月60000，每節6000，另有ＰＰＦ，補助醫師公會會費兼職：需報備支援，每節5000意者請電洽陳小姐 0-9-1-1-5-7-3-2-0-8也可傳簡訊，會盡快回覆您,T
1676995320,群主David1688,"誠徵?受僱專任醫師，內科、家醫科醫師?中壢新屋交流道下診所1.牌照費6萬，PPF, 獎金，所有處置分成2.單純看診，不需負管理責任, 可入股3.一週6-8診，*意者請洽  E mail : huang.hh1223@gmail.com",T
1676999580,林震東,請問診所是在哪裡？,F
1677002340,Ufuahs Lee,★樹林區內科/家醫科診所★徵2年以上長期合作、專任掛牌家醫科/內科醫師1. 有糖共網證書，需要執行腹部超音波。2. 待優，PPF另計。以目前醫師為例，平均單節門診，可領近8000。3. 備有醫師專用停車位。4. 工作環境氣氛佳、溝通良好。5. 具職涯發展性，歡迎年輕醫師一同打拼努力，未來可以擔任負責人。聯絡人：李秘書 / 連絡電話：0928750636,T
1677097500,Dan,誠徵： 醫美專職醫師地址：桃園市中壢區週二，五 13:00-20:00工作項目內容微整，電音波，雷射不限專科，診所可培訓醫師，期許有一起打拼的醫師意者請電洽0930012066 (鄧院長)或0982529979,T
1677055980,Manko,不知道能否借問，如果我想學骨關節注射，之前完全沒有經驗，可以去找誰學習呢？或者有正規的課程可以利用。,F
1677056040,小家醫,很多原文簡單上手書籍 先從常打的關節了解。,F
