utc_ts,user,content,is_recruitment,city_tags,dept_tags
1678656900,群主David1688,"誠徵「家醫科、兒科、內科或是一般科」專任醫師或是兼職醫師1.執業地點：新北市板橋區，近新埔捷運
2 備有醫師專用停車位，上班開車免煩惱
3 上班節數可談，薪資優渥，高保障底薪+PPF，低稅負，免管理，診所開業10幾年病人穩定。歡迎有熱誠的醫師加入

請來電請找
黃特助
0987148376
如果沒有接到，可以留訊息會盡快跟您聯絡。",T,,
1678656900,群主David1688,"誠徵 「醫師」
南投縣草屯鎮耳鼻喉科診所

誠徵耳鼻喉科、家醫科、兒科、內科專科醫師

每週  5-7節

薪水:牌照費+節數費+PPF

週日休診

歡迎有興趣的醫師洽詢
陳醫師0952689129或可先簡訊聯繫",T,,
1678656900,群主David1688,"誠徵 醫師（內，兒，家醫,耳鼻喉科皆可）南投縣草屯鎮診所
聯絡電話：0952425245
聯絡人：王醫師",T,,
1678656900,群主David1688,"誠徵 醫師
高雄三民區耳鼻喉科診所

誠徵專任醫師{ENT、兒科、家醫科、內科.等｝

每週6-8診

薪資：牌照費+診費+PPF

意者請洽：
陳醫師0926363189或可留簡訊聯繫",T,,
1678656900,群主David1688,"代po醫美診所誠徵負責掛牌醫師
地點：台中豐原 或 台北士林
診所服務項目：點滴，微整，皮秒，音波，電波

🌟專任會計師負責稅務與勞健保
🌟可純掛牌
🌟掛牌費用優可談
🌟不限科別
意者請洽
聯絡人：林小姐
電話：0989782068",T,,
1678743360,群主David1688,以上職缺(部分重複再次刊登，持續徵求中)。轉載自5000人/實名制群 👉歡迎雇主自貼 待聘醫師自薦👈,F,,
1678699800,精彩,"✤誠徵： 醫美診所掛牌負責醫師，專職醫師

✤地址：桃園市藝文特區   （14:00-20:00）

✤主要工作項目
微整，電音波，雷射，手術

不限專科
診所可重點培訓醫師
待遇可談。

掛牌醫師-
診所負責所有稅務
可純掛牌
不限科別
掛牌費優

專職醫師-
二診 （6H)
PPf依年資經驗調整

✤意者請電洽
-0-9-1- 6-9-0-9-7-6-6舒經理
或
意者請洽：
此連結🔗為私人交談
line://ti/p/@ono4238y",T,,
1678714380,超夢XY,"誠徵 家醫科小兒科近內湖區捷運站
周1,4,5白斑也可其中一兩天
兼職：需報備支援，每節5000
-5500
意者請電洽殷小姐
093-09-72-20-3
也可傳簡訊，會盡快回覆您",T,,
1678745700,Dr.Chen,"需內科與小兒科的醫師，歡迎具備相關專業的醫師加入我們的團隊。以下是具體需求與詳細條件：
1. 工作彈性：每週需上班節次為5-7節，包含週末與假日班，兼職可
2. 薪資待遇：待遇，含PPF與執照費，正職需帶照非報備支援，兼職需報備支援
3. 地理位置：位於樹林火車站附近，開車有補助停車費用
4. 工作環境：環境舒適，不需醫生打針，護士與掛號親切
5. 醫師條件：歡迎態度親切、喜歡小孩，耐心負責、溝通能力佳的醫師加入。

除上述需求外，我們也誠徵內科、家醫科不同專業領域的醫師，以下是具體條件：

1. 工作彈性：每週需上班節次為5-6節，隔週輪班週末。
2. 薪資待遇：待遇優厚，含PPF/需帶照非報備支援，平日需上班5節，假日需上班6節，牌照另計。
3. 地理位置：位於火車站、藍色捷運線、二高交流道附近，備免費平面停車位。
4. 醫師條件：歡迎態度親切、耐心負責、溝通能力佳的醫師加入。

如果您符合以上條件，並且想加入我們的團隊，請不要猶豫，立即聯繫我們，我們期待您的加入！

如果您對以上需求有任何疑問或想進一步了解，可以透過以下方式聯繫我們：

- 電話：0983-71-8586
- 如果沒接請發簡訊謝謝

我們期待收到您的訊息",T,,
1678832220,sleep張,"誠徵醫師台中市沙鹿區家醫小兒科診所
預計112年9月起，需要一位掛牌兼看診醫師，每天一節，目前隔週週六需午晚兼診
聯絡電話0982791749張醫師、0956163261林醫師",T,,
1678801800,精彩,"✤誠徵： 醫美診所掛牌負責醫師，專職醫師

✤地址：桃園市藝文特區   （14:00-20:00）

✤主要工作項目
微整，電音波，雷射，手術

不限專科
診所可重點培訓醫師
待遇可談。

掛牌醫師-
診所負責所有稅務
可純掛牌
不限科別
掛牌費優

專職醫師-
二診 （6H)
PPf依年資經驗調整

✤意者請電洽
-0-9-1- 6-9-0-9-7-6-6舒經理
或
意者請洽：
此連結🔗為私人交談
line://ti/p/@ono4238y",T,,
1678827240,群主David1688,🎊新職缺🎊👉歡迎雇主自貼 待聘醫師自薦👈本職缺轉自實名制/5000/桃園群,F,,
1678827300,群主David1688,新竹遠見眼科徵禮拜六早午診報備支援看診眼科醫師，一診底是9000另加PPF，目前絕大部份一天兩診共實領25000-30000。有興趣或適合的朋友請幫忙轉介一下，感恩🥹。,T,,
1678827300,群主David1688,中壢耳鼻喉科診所誠徵醫師，7-9 節，待優，有停車位，急診內科家醫兒科耳鼻喉均可！謝謝🙏！電話0931588316！吳小姐！歡迎加入,T,,
1678913700,群主David1688,以上(新?)職缺。轉載自5000人/實名制群 👉歡迎雇主自貼 待聘醫師自薦👈,F,,
1678875900,DavidC,"家醫科診所誠徵專任醫師科別 : 誠徵專科醫師一位，家醫科尤佳
地點：新北市三重區，近捷運站
時間 : 每周6-8診，可談
薪資面議，含牌費+診費+PPF
其他福利：醫師機構責任險及團體保險

詳情請洽 0905582415陳醫師
如未接電話，請先傳訊息，會盡快回覆，謝謝",T,,
1678877760,modog,台北市連鎖醫美診所誠徵負責醫師，無刀房，純微整雷射，掛牌費7萬元，細節詳談。意者請洽電話：0911306054。Joan,T,,
1678890600,傑夫,明碼給推,F,,
1678997040,Daniel Ped-Family,"誠徵「專任醫師」苗栗市診所誠徵醫師。
家醫、內科、兒科、ENT專科均可。

1.每週6-8節，待遇優於行情。
2.診所深耕在地，專長看大人小孩簡單的感冒、過敏、以及無併發症的三高疾病。
3.交通距離台中開車45分鐘，或者下火車站走路5分鐘。
4.加入後有四位醫師，請假排班相對輕鬆。
5.常常能把病人的病治好控制好，病人對診所評價好，工作很有成就感。
6.因為業務量穩定，適合學習以及熟悉診所業務，既可以有穩定工作收入、又可以照顧家庭，當然可以發展業外的興趣。

竭誠歡迎有意願長期合作醫師加入

有意者請撥0933106883游小姐，或者留訊息讓我們與您聯繫。
謝謝",T,,
1678956660,群主David1688,以下轉自5000/實名制/桃園/中部群 👉歡迎雇主自貼 待聘醫師自薦👈,F,,
1678956720,群主David1688,"家醫科診所誠徵專任醫師科別 : 誠徵專科醫師一位，家醫科尤佳
地點：新北市三重區，近捷運站
時間 : 每周6-8診，可談
薪資面議，含牌費+診費+PPF
其他福利：醫師機構責任險及團體保險

詳情請洽 0905582415陳醫師
如未接電話，請先傳訊息，會盡快回覆，謝謝",T,,
1678956720,群主David1688,"誠徵正職耳鼻喉專科，小兒科專科，或家醫科專科醫師合作。另徵兼職耳鼻喉專科，小兒科專科，或家醫科專科醫師。
診所在台北市大直，
診所環境單純，各個工作部門都非常有默契並專業配合醫師工作。
多名專科醫師輪流排班，排休假方便有彈性。
待遇絕對優於市場行情~面洽。
請聯絡莊醫師: 0911901666",T,,
1678956720,群主David1688,"🌟誠徵專任醫師兒科/家醫/耳鼻喉/內科皆歡迎
新竹市西大路小兒科診所
1.高保障薪+PPF，歡迎來洽談看看，令您滿意
2.每周上班節數可談，假日可休，亦可排連休出國
3.目前已有三位醫師，有醫責險保障，看診輕鬆無負擔
請洽陳君毅醫師 0953672551",T,,
1678956720,群主David1688,中壢內兒科診所，誠徵家醫科醫師，節數不拘，可議，附專屬停車位，醫師多，班表彈性，可排休出國旅遊，位置于市中心，意者洽0933709735羅小姐。,T,,
1678956720,群主David1688,以上職缺(部分新職缺，部分重複再次刊登，持續徵求中)。轉載自5000人/實名制群 👉歡迎雇主自貼 待聘醫師自薦👈,F,,
1679165520,小實,"屏東佑青醫院身心科田園風格療癒環境
位於屏東縣內埔鄉建興路218巷19號

徵求一般科醫師(不限專科)
協助輪流值班業務，
值班品質優，待遇可談

另徵精神專科醫師加入
欲者請洽
莊先生，手機0972-782-527
非常感謝",T,,
1679247540,ED,"[桃園/ 南崁]誠徵醫美 掛牌醫師、專職醫師

🔹診所營運項目：各式微整、電音波、雷射、整外各項目

🔹待遇：
1）一天兩診診費$10000
2）PPF依照經驗 面議

🔹其他補充：
1）配有醫師專屬停車位
2）長期配合可重點培訓
3）不限專科、診所可重點培訓醫師

掛牌醫師-
診所負責所有稅務
可純掛牌
不限科別
掛牌費優

🔹聯絡方式：
0926-043-473
湯先生。",T,,
1679217960,頭城cw,復健科診所頂讓，宜蘭縣。意者請電09-70-51-4-8-68王醫師。門診若沒接，請留簡訊，必回。,T,,
1679233920,Small cake,"【誠徵醫美醫師】新竹醫美診所擴大營業，環境舒適單純，團隊工作氣氛融洽，誠徵長期發展合作醫師，無經驗者可培訓。

診次：每週看診時段可討論，安排固定診次保障醫師權益。

臨床經驗分享：各式微整形注射、埋線、光療、各種儀器，定期舉辦臨床及學術交流，由資深醫師完整教育訓練（非廠商技導教學）

地點近高鐵與交流道，上下班交通方便

診所只使用原廠美容醫療儀器及耗材，產品皆有原廠工程師定期保養，執行有效安全的治療，屬於單純、安全、低風險的執業環境。

診所用心認真經營，在乎病患感受與治療品質，尋找懷有熱忱、細心努力、渴望與病患建立互信關係，診所可長期培訓的醫師。

聯絡方式：
電話：0985941156
Line 電話搜尋：0985941156
林小姐",T,,
1679320800,ED,"[桃園/ 南崁]誠徵醫美 掛牌醫師

🔹診所營運項目：各式微整、電音波、雷射、整外各項目

1）不限專科
2）診所負責所有稅務
3）可純掛牌

待遇：
掛牌費優於市場，歡迎醫師們與我們聯繫面談。

🔹聯絡方式：
0926-043-473
湯先生。",T,,
1679271060,andy1,"苗栗縣慢性病診所,需具專科,須掛照,無基層經驗可,會先教學訓練再上線,診次彈性可談,可彈性排班出國,無夜診,採ppf制,每週六診約可達25,每週9診約可達35(非負責醫師),平均－診約可達1w,時薪2k以上,LINE ID:s-y-c-h-t-w（去掉-）",T,,
1679318040,Dr.Chen,"新北/土城]誠徵家庭醫學專職醫師

🔹診所營運項目：家庭醫學科/超音波/慢性病三高

🔹待遇：
1）一診6000/四小時
2）PPF依照經驗 面議

🔹其他補充：
1配有醫師專屬停車位
2內科 腸胃科醫師皆可

掛牌醫師-
診所負責所有稅務
可純掛牌/不限科別/掛牌費優

🔹聯絡方式：
0905-153-108
游先生",T,,
1679318280,Daniel Ped-Family,"苗栗市診所誠徵「專任醫師」家醫、內科、兒科、ENT專科均可。

1.每週6-8節，待遇優於行情。
2.診所深耕在地，專長看大人小孩簡單的感冒、過敏、以及無併發症的三高疾病。
3.交通距離台中開車45分鐘，或者下火車站走路5分鐘。
4.加入後有四位醫師，請假排班容易。
5.常常能把病人的病治好控制好，病人對診所評價好，工作很有成就感。
6.因為業務量穩定，適合學習以及熟悉診所業務，既可以有穩定工作收入、又可以照顧家庭，當然可以發展業外的興趣。
7. 早年合作3年以上的醫師，回台中開業都變成大戶。現在合作的醫師，都很安居樂業，享受醫病關係以及生活品質。

竭誠歡迎有意願長期合作醫師加入

有意者請撥0933106883游小姐，或者留訊息讓我們與您聯繫。
謝謝",T,,
1679318520,群主David1688,以下轉自5000/實名制/桃園/中部群 👉歡迎雇主自貼 待聘醫師自薦👈,F,,
1679318580,群主David1688,"誠徵 「醫師」
南投縣草屯鎮耳鼻喉科診所

誠徵耳鼻喉科、家醫科、兒科、內科專科醫師

每週  5-7節

薪水:牌照費+節數費+PPF

週日休診

歡迎有興趣的醫師洽詢
陳醫師0952689129或可先簡訊聯繫",T,,
1679318580,群主David1688,中壢內兒科診所，誠徵家醫科醫師，節數不拘，可議，附醫師專屬停車位，醫師多，班表彈性，可隨時排休出國旅遊，位置于市中心，意者洽0933709735羅小姐。,T,,
1679318580,群主David1688,"［誠徵專任或兼任醫師］科別 : 誠徵神經內科、新陳代謝科等內科專科醫師、婦產科
新竹縣竹東聯合診所
診次可談
薪資面議，含牌費+診費+PPF
也可先報備支援兼診
可加line ID ：real-gargoyle  去掉-
",T,,
1679318580,群主David1688,"誠徵「家醫科、兒科、內科或是一般科」專任醫師或是兼職醫師
1.執業地點：台南市東區
2 備有醫師專用停車位，上班開車免煩惱
3 上班節數可談，薪資優渥，高保障底薪+PPF，低稅負，免管理，診所開業10幾年病人穩定。歡迎有熱誠的醫師加入

請來電請找
謝小姐
0936250505
如果沒有接到，可以留訊息會盡快跟您聯絡。",T,,
1679318580,群主David1688,"誠徵正職 「醫師」桃園市中壢平鎮區診所，誠徵耳鼻喉科醫師或一般科醫師
需有醫師執照  有專科可
薪高 環境優 停車方便
多人輪班  放假彈性
一週6-10診可談
意者請洽總管0968953982",T,,
1679318580,群主David1688,"誠徵 醫師 正職/兼職高雄市路竹區診所（火車站附近5分鐘），誠徵耳鼻喉科/小兒科/家醫科/一般科醫師
附近有停車場
多人輪班  放假彈性
一週4-8診可談，歡迎兼職，可先兼診後轉專任
薪水:牌照費（專任）+高節數費(優)+PPF+ 年終分紅
純健保業務，為每位看診醫師投保醫責險
意者請洽崔小姐 0918928961
或是 Mail : nonstar.wei@gmail.com",T,,
1679318640,群主David1688,以上職缺(部分重複再次刊登，持續徵求中)。轉載自5000人/實名制群 👉歡迎雇主自貼 待聘醫師自薦👈,F,,
1679322240,梅根醫師復健科,"「宜蘭市」誠徵專職醫師
宜蘭市復健科診所
誠徵復健科、骨科、神經內科專科醫師

薪資：掛牌費+診費+PPF
電話：0972122863林醫師",T,,
1679323680,朱智盟,"桃園/專任/眼科，家醫科
徵［醫師］眼科，家醫科
地點：桃園眼科連鎖診所
聯絡電話：0908738058
聯絡人：朱醫師
薪資：面議
*本診所爲全眼科診所，有各式眼科雷射，準分子雷射飛秒雷射，眼科醫師可學習飛秒及屈光，永久保障薪，超高抽成
*交通方便有停車位",T,,
1679327280,Hannah✨,"【台中市南屯區/北區】誠徵 ✨醫美診所掛牌醫師

薪資：掛牌費(面議)
診所負責所有稅務
可純掛牌
無手術項目

經營10年連鎖直營品牌
台中七期旗艦館✅
台北敦化分院✅
台南長榮分院✅

意者請洽Line ID：
0937627963 蔡小姐",T,,
1679327760,ED,"[桃園/ 南崁]誠徵醫美 *掛牌醫師*、*專職醫師*

🔹診所營運項目：各式微整、電音波、雷射、整外各項目
本集團在地經營8年，持續擴大中
誠邀各科別醫師加入我們團隊！

1）不限專科
2）診所負責所有稅務
3）可純掛牌

待遇：
掛牌費優於市場，歡迎醫師們與我們聯繫面談。

🔹聯絡方式：
0926-043-473
h-1-5-9-7-8-9-2-2-3（去掉-）
湯先生。",T,,
1679331360,敏睿HR,"桃園巿聯合診所桃園大廟附近家醫科診所
徵復健科/腸胃專科醫師
正職6～8節／週，待優
高保障薪，分紅制度健全，排班休假彈性。
意者請寄履歷至: 286.mcmg@gmail.com
聯絡人：李小姐/連絡電話：032550908",T,,
1679423820,acacia吳,"代po  [桃園/ 全區]徵*兼職醫師*

1）不限專科，一般科亦可。
2）至機構巡診，開立醫療證明。
3)  診次詳談，薪資面議。

🔹聯絡方式：
0901-211-558
q-i-n-g-p-u-cl-in-i-c（去掉-）
張先生。",T,,
1679396940,sleep張,"誠徵 醫師 台中市沙鹿區診所 誠徵兒科、家醫科、耳鼻喉科、內科專科醫師。本診所為家醫科小兒科診所，有做ENT治療與外傷處理，主要對象是當地居民，以老人及社區民眾及小朋友為主，歡迎有志投入基層的醫師來服務，每天一節，隔週週六需午晚兼診，待遇面談，有意請回電0982791749張醫師、0956163261林醫師, 我們會主動再與您聯絡，謝謝。",T,,
1679397540,萬華醫院 許特助,"📣誠徵：醫師🏩台北市萬華區 同仁院醫療財團法人萬華醫院
在地成立二十餘年之慢性醫院，服務內容有一般內、外科，復健、呼吸照護、中醫。
🔶徵求門診內科醫師(不限專科)，週日休診，台北市區交通方便，備停車位。
✅兼職節數可談，薪資優渥，診節費＋ＰＰＦ。
✅可轉專任，掛照費＋保障底薪＋ＰＰＦ。
🔶本院在地經營長久之地區醫院，營運穩定，為豐富醫療服務科別與特色，誠邀新血加入，也可依醫師專科科別重點培訓與發展業務。
意者履歷請寄至：wanhuahospital@gmail.com
聯絡人：許特助

",T,,
1679484780,天仁小兒科,"台中市霧峰區診所誠徵家醫科、內科專科醫師
每週  約7節（節數彈性）
薪水:面議
歡迎有興趣的醫師洽詢
林醫師0919514569（可先簡訊聯繫）",T,,
1679467920,群主David1688,以下轉自5000/實名制/桃園/中部群 👉歡迎雇主自貼 待聘醫師自薦👈,F,,
1679467980,群主David1688,彰化大村郭醫院徵短期支援復健科醫師（兩個月），每週四下午一節，每個月一次禮拜六班，意者請直接聯繫048539666轉2313蕭小姐,T,,
1679467980,群主David1688,嘉義縣梅山鄉誠徵家醫科醫師，兼職或全職，ppf 制，病人多，慢籤多。意者請洽陳醫師0903111026,T,,
1679467980,群主David1688,"誠徵 醫師新北市 永和區診所（有停車位）
誠徵家醫科、內，外，兒，骨、神經，復健，專科醫師
每週4～7節（專任）
薪水:牌照費（專任）+節數費(優)+PPF
休假旅遊可彈性安排。
歡迎長期合作的醫師洽詢。
歡迎親洽 邵醫師0921052152（ 如未接獲來電，煩請再用簡訊聯絡）",T,,
1679467980,群主David1688,"家醫科診所誠徵專任醫師科別 : 誠徵專科醫師一位，家醫科尤佳
地點：新北市三重區，近捷運站
時間 : 每周6-8診，可談
薪資面議，含牌費+診費+PPF
其他福利：醫師機構責任險

詳情請加line，a-l-o-n-l-y-94，請去掉-，會盡快回覆，謝謝",T,,
1679467980,群主David1688,以上職缺(部分重複再次刊登，持續徵求中)。轉載自5000人/實名制群 👉歡迎雇主自貼 待聘醫師自薦👈,F,,
1679468040,Ethan,"誠徵醫師科別 : 誠徵家醫科、新陳代謝科，小兒科、一般科或內科專科醫師一位。
地址 : 桃園市中壢區高鉄A17附近
時間 : 每周6-9診
薪資面議，含牌費+診費+PPF
其他福利：醫師機構責任險及團體保險
亦可先報備支援兼診，彼此磨合。
詳情請洽 0916-746-259林醫師
如上診未接電話，請先傳訊息，謝謝",T,,
1679474700,Robert,價值13萬點的學費！ http://bit.ly/3JVsd8u,F,,
1679476260,阿祐,忘了報備支援的處罰，不符合比例原則，這不是個案，聽說台東某醫院，曾繳六百萬學費。幾年前，醫師公會曾經收集受害資訊，要陳情，卻沒有下文。,F,,
1679476440,阿祐,小弟認為，解決方案很簡單，只要向各縣市議員陳情，要求市政府衛生局開放繳罰款（兩萬）後，可以補報備支援，目前法律並沒有規定，可以或不可以補報備支援。,F,,
1679476560,阿祐,希望您能開第一炮，很多人都被罰過，只是不是最近，不方便冷飯熱炒。,F,,
1679481180,大甲東醫霸,診療費用怎麼都可以申報這麼高啊！這業務我去支援兩個月就放棄了！,F,,
1679481540,趴趴熊,弱弱的請問一下立法規定要報備支援的目的是什麼？,F,,
1679482080,大甲東醫霸,我也想知道,F,,
1679482260,奇堡,醫事法好像有規定 為了好好的運用醫事人力 支援業務必須報備登記於主管機關,F,,
1679482260,神經科小嫩嫩,"第八條 之二   (修正)條文 　　醫師執業，應在所在地主管機關核准登記之醫療機構、長期照顧服務機構、精神復健機構或其他經中央主管機關認可之機構為之。但有下列情形之一者，不在此限：
一、急救。
二、執業機構間之會診、支援。
三、應邀出診。
四、各級主管機關指派執行緊急醫療或公共衛生醫療業務。
五、其他事先報所在地主管機關核准。
理由 　　一、為利長照政策推動及促進國人身心健康，依據長期照顧法及精神衛生法等相關法規所設置之機構，列為醫師執業登記之場所，以符合現況實際需求。
二、考量因應未來發生新興傳染病或大型嚴重災難之需，為提升應變效能，及執行公共衛生效率，對於但書規定增訂經主管機關指派至非執業登記之場所執行特定醫療業務，視同已報備。
",F,,
1679482260,奇堡,結果後來被濫用成懲罰跟限制醫師的手段,F,,
1679482260,神經科小嫩嫩,就主管機關比較好管各位,F,,
1679482320,奇堡,這根本可以提出違憲,F,,
1679482320,奇堡,沒有登記跟不給付健保根本不相關,F,,
1679482380,奇堡,不登記給衛生局罰兩萬 不通知健保局直接全部賴帳道理在哪,F,,
1679482440,奇堡,現在為了總額制度點值不要太難看 賴帳的手段多得很 大家要給他們壓力不要被牽著走,F,,
1679482500,奇堡,連雞農都可以擺爛不養雞了,F,,
1679482620,阿祐,健保法有明文規定要報備支援,F,,
1679482620,阿祐,所以只能用補報備支援來破解,F,,
1679482680,阿祐,健保局完全甩鍋衛生局,F,,
1679482740,奇堡,報備支援只是為了運用人力 不是拿來賴帳的藉口,F,,
1679482740,vivi,"基本上報備支援「疏失」健保局已經見怪不怪，自有一套SOP.
他們說法是「你如果不服全部健保費用被刪，健保局就走「詐騙健保」的法律途徑。

漫長的官司，還有後續長期被「點名做記號」的醫療院所加強核刪，沒有人不乖乖摸著鼻子的…..
",F,,
1679482800,奇堡,健保局很多做法是很有爭議的,F,,
1679482800,阿祐,行政作業而已，真不曉得為何不能補報備支援，明明有些縣市就可以補報備支援。,F,,
1679482860,奇堡,想請問詐騙的理由在哪 明明事情有做 做多少事情拿多少錢有詐騙嗎,F,,
1679482920,奇堡,隨便唬人就被嚇到,F,,
1679482920,奇堡,至於加強核刪也沒辦法擋他 就收集證據證明核刪頻率過高拿出來抗議一下,F,,
1679482980,acacia吳,深有同感。健保局承辦人還會酸說：如果您覺得健保規範諸多不合理，您可以不跟健保局簽特約，看全自費也可行，我們不會勉強您,F,,
1679482980,奇堡,現任石某很小心眼的 踩死各位讓他上位他一定做得到,F,,
1679483040,奇堡,有做事情 就應該拿錢 你大官可以適度刪減 全部不給付根本是土匪,F,,
1679483100,奇堡,直接拿去媒體爆料啊,F,,
1679483280,奇堡,醫師公會應該定期派人去談話性節目談談醫療困境,F,,
1679483280,奇堡,讓大家評評理 只是忘了報備支援就整筆賴帳合不合理,F,,
1679483400,大甲東醫霸,建議大家都出來參選立委吧！繳保證金20萬，可以出來大聲疾呼，政見發表會,F,,
1679483460,奇堡,有醫師立委有什麼用 結果有改變嗎,F,,
1679483460,奇堡,還不如去養一個名嘴或是主持人幫忙伸張正義一下,F,,
1679484120,大甲東醫霸,@奇堡 比在這裡瞎聊有用一些些,F,,
1679484420,vivi,"請教一下前輩是受僱醫師（醫院或診所）？
是老闆（開醫院或診所）

向您報告一下現實情況：

首先，法律官司，花了幾年的時間和金錢，去證明「沒有詐欺意圖」，損失的沈默成本有多少？

走另一條法律官司，想要證明「報備支援只是行政疏失」不該全刪，可是現在明文就是「醫師需經報備支援才能在非執照所在的醫療院所執行醫療行為」，你沒報備就執行，健保局還會善意「提醒」你有違反醫師法之嫌。
即便全世界都知道只是「疏失」，有哪條法規你可以據理力爭？

再者，我第一次看到「收集證據證明核刪頻率過高拿出來抗議一下」的發言？😂

您是老闆，一個月被抽幾百本病歷，想像得到嗎？
您受僱，害老闆一個月被抽幾百本病歷，呆得下嗎？
連續好幾年？

站著說話不腰疼
請您養個名嘴來伸張正義一下。
",F,,
1679484480,vivi,"核刪頻率過高定義在哪？哪條法規有寫到？
您要去哪「出來抗議一下」？
",F,,
1679484540,vivi,「您不滿意可以退出健保，不勉強」已經是健保局人員掛在嘴巴上的口頭禪了。🤷‍♀️,F,,
1679485140,奇堡,不用對我身家調查，被健保局欺壓的鬼故事大家都聽過，頻率過高怎模不能證明?,F,,
1679485200,奇堡,拿之前查稅的案例，之前就有人被查稅頻率太高出來抗議的，抽審頻率高數字一調就知道怎麼不能證明,F,,
1679485260,奇堡,想出來抗議也不用養名嘴，找幾個苦主去火車站舉牌抗議就好，之前不識有新聞嗎,F,,
1679485320,奇堡,有心的人贊助伙食跟住宿，讓他們繼續在那邊穿白袍拿牌抗議，很快就有記者來訪問了,F,,
1679485380,Sini,所以其實報備支援不用經過老闆同意吧，就算合約有載明 (純粹從法律角度出發，不談情理的話),F,,
1679485380,奇堡,藥師都可以拿報備支援去打憲法官司，為什麼醫師就不能去打詐欺官司,F,,
1679485440,奇堡,現階段醫師報備芝原就是要告知院長，同意才可以去，通常院方會拒絕或者是抽成，但是抽成其實是不合理的,F,,
1679485500,盛平,某間火災過的醫院好像抽四成吧,F,,
1679485500,盛平,意思就是叫你別去了   乖乖待著,F,,
1679485560,Sini,我基層仔，老闆當初說出去兼診完全沒問題，不要同一個行政區就好，結果現在跳出一個合夥人說不同意,F,,
1679485560,魯哥,直接開吉啊,F,,
1679485620,奇堡,現在就是高層不顧基層的權益才會搞成這樣，健保壓醫院，醫院就壓員工,F,,
1679485620,奇堡,甚麼申報核刪報備的事情都跟高層無關,F,,
1679485620,魯哥,大部分的醫師也是很乖甘願做,F,,
1679485620,Sini,"其實事情可以簡化啦，反正老闆的股份還是比較多，而且大家也不想要撕破臉，另外我支援的診所完全全自費，不開藥切沒有侵入性 procedure, 那邊的老闆說不報備支援都沒問題",F,,
1679485680,奇堡,如果要兼差還是去全自費診所比較合適  被抓到頂多衛生局罰錢,F,,
1679485680,魯哥,不過醫美診所自費，但現在也都要報備支援是什麼道理,F,,
1679485680,KCC,基本上只要自己報備就於法有據，但一般還是會跟管理者稍微溝通取得共識較好，醫療界如此小，生涯如此長，難保以後不會狹路相逢,F,,
1679485680,Sini,因為有醫療行為啊,F,,
1679485740,奇堡,有法有據也不能抽成吧  抽成根本不在規定之內,F,,
1679485800,Sini,好奇報備支援是負責人看到而已嗎？ 我沒當過負責人不知道 XD,F,,
1679485800,奇堡,現在政府說周休二日限制人民加班，但是醫師想加班法規還不准,F,,
1679485800,奇堡,派遣女醫在台灣是完全不可能發生的事情,F,,
1679485980,奇堡,而且你哪邊看到那位醫師沒有報備支援，他是有報備衛生局(所以合法)但是沒有通知健保局(只是不合規定)，這樣就被整筆刪掉這樣合理?,F,,
1679443380,羅德里奎茲,不合理啊 但健保什麼時候很合理了,F,,
1679443380,羅德里奎茲,"共產制度就是這樣當然可以據理爭一爭
",F,,
1679443440,羅德里奎茲,很多人都放棄就是曠日費時 還可能會被盯上,F,,
1679443440,奇堡,我只是分享，抗議對政府還是有點用的，聲量夠大還會有反對黨幫你講話,F,,
1679443500,羅德里奎茲,前輩出來揭竿起義 一定會有很多人響應的,F,,
1679443500,奇堡,不要覺得健保就是共產帝王，想對岸一樣講話會消音,F,,
1679443500,羅德里奎茲,應該先確保醫師公會能完全站在醫師的角度發聲,F,,
1679443560,奇堡,之前有些開業前輩有些認輸直接繳錢，有些上街頭抗議，甚至有些自殺的，這些人應該讓他們有管道可以發聲，讓想支持的人去支持他們,F,,
1679443560,羅德里奎茲,所以醫師公會的角色很重要,F,,
1679443560,奇堡,醫師公會那些大頭就算了，它們存在的目的就是為了消音,F,,
1679443560,奇堡,為了摸頭,F,,
1679443620,羅德里奎茲,都爭些蠅頭小利 然后大局都被整碗捧走,F,,
1679443680,奇堡,這些大頭其實是有能力處力這些事情，看某個院長還可以找大官去處理自己的稅務官司,F,,
1679443680,奇堡,但是就要看這把火燒得多大  燒得越旺越多人近來添柴,F,,
1679443680,奇堡,燒不起來當然大家自顧門前雪,F,,
1679444940,Manko,"我覺得大家觀念要正確：
健保是一項很不錯的獲利工具，只要照著他的遊戲規則走，錢會賺的很輕鬆，吃虧常常只是醫師自己不懂遊戲規則
",F,,
1679445060,Manko,失去健保後，變成類似自由市場的話，只有20%的醫師會得利，剩下80%收入會大幅下降,F,,
1679445420,奇堡,健保在10年前點值相對物價還算不錯 現在點值30年不漲 物價房價都漲兩倍以上怎麼會好,F,,
1679445480,奇堡,而且未來也能預期點值會繼續凍漲,F,,
1679445480,奇堡,未來只有擺爛拿基本新跟累死拿一般薪而已,F,,
1679445540,奇堡,換一個藥200點，光醫材都不夠,F,,
1679445600,奇堡,現在診所還要求電腦連線、申報、人力物力進藥都在漲，未來怎麼會好,F,,
1679445780,奇堡,蛋價凍漲，蛋農還會出來抗議一下。怎麼點值凍漲，藥價砍，醫師都不出來抗議一下,F,,
1679445780,林醫師,1,F,,
1679446260,太魯哥,砍藥價不好嗎？ 以後學名藥台灣生產創造就業機會，藥價有便宜，有什麼不好的？,F,,
